@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
1,11,None,South,East,None,1,4,3,1,5,1,15,8,386,385,West
1,10,North,South,None,None,1,4,3,1,5,1,16,8,385,384,South
1,9,North,South,East,None,1,5,3,1,5,1,17,8,384,383,South
1,8,North,South,East,None,1,5,3,1,5,1,17,8,383,382,South
1,7,North,South,East,None,1,4,3,1,5,1,17,8,382,381,South
1,6,North,South,None,None,1,3,3,1,5,1,18,8,381,380,South
1,5,North,South,East,None,1,4,3,1,5,1,18,9,380,579,South
1,4,North,South,East,None,1,1,3,1,5,1,18,9,579,578,South
2,4,North,South,East,West,1,1,3,1,5,1,17,9,578,577,East
2,5,None,South,East,West,1,1,3,1,5,1,16,9,577,576,North
3,5,None,South,East,West,1,1,3,1,5,1,15,9,576,575,East
4,5,None,South,East,West,1,1,3,1,5,1,14,9,575,574,East
5,5,None,South,East,West,1,1,3,1,5,1,14,9,574,573,East
6,5,None,South,East,West,1,1,3,1,5,1,15,9,573,572,East
7,5,None,South,East,West,1,1,3,1,5,1,14,9,572,571,East
8,5,North,South,East,West,1,1,3,1,5,1,15,9,571,570,East
8,6,North,South,East,None,1,1,3,1,5,1,15,9,570,569,North
9,6,North,South,East,West,1,1,3,1,5,1,14,9,569,568,East
9,7,North,South,East,West,1,1,3,1,5,1,14,9,568,567,North
9,8,North,South,East,West,1,1,3,1,5,1,15,9,567,566,North
9,9,None,South,East,West,1,1,3,1,5,1,16,9,566,565,North
10,9,North,South,East,West,1,1,3,1,5,1,17,9,565,564,East
11,9,North,None,East,West,1,1,3,1,5,1,17,9,564,563,East
12,9,None,South,East,West,1,1,3,1,5,1,17,9,563,562,East
13,9,None,South,East,West,1,1,3,1,5,1,17,8,562,561,East
13,8,North,South,East,West,1,1,3,1,5,1,17,8,561,560,South
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,1,3,2,3,5,9,6,6,-1,-2,South
1,16,North,South,East,None,1,3,2,3,5,9,6,6,-2,-3,South
2,16,None,South,East,West,1,3,2,3,5,9,6,6,-3,-4,East
2,15,North,South,East,West,1,3,2,3,5,9,6,6,-4,-5,South
2,14,North,None,East,West,1,3,2,3,5,9,6,6,-5,-6,South
3,14,North,None,East,West,1,3,2,3,5,9,6,6,-6,-7,East
4,14,North,None,East,West,1,3,2,3,5,9,6,6,-7,-8,East
5,14,North,None,East,West,1,3,2,3,5,9,6,6,-8,-9,East
6,14,North,None,East,West,1,3,2,3,5,9,6,6,-9,-10,East
7,14,North,None,East,West,1,3,2,3,5,9,6,6,-10,-11,East
8,14,North,South,East,West,1,3,2,3,5,9,6,6,-11,-12,East
8,13,North,South,East,None,1,3,2,3,5,9,6,6,-12,-13,South
8,12,North,South,East,West,1,3,2,3,5,9,6,6,-13,-14,South
8,11,North,South,East,None,1,3,2,3,5,9,6,6,-14,-15,South
8,10,North,South,East,None,1,3,2,3,5,9,6,6,-15,-16,South
8,9,North,South,East,None,1,3,2,3,5,9,6,6,-16,-17,South
8,8,North,South,East,None,1,3,2,3,5,9,6,6,-17,-18,South
8,7,North,South,East,None,1,3,2,3,5,9,6,6,-18,-19,South
8,6,North,South,East,West,1,3,2,3,5,9,6,6,-19,-20,South
7,6,None,None,East,West,1,3,2,3,5,9,6,6,-20,179,West
6,6,North,None,East,West,1,3,2,3,5,9,7,1,179,178,West
6,7,North,South,None,West,1,3,2,3,5,9,7,1,178,177,North
5,7,North,South,East,West,1,3,2,3,5,9,7,1,177,176,West
5,8,North,South,East,West,1,3,2,3,5,9,7,1,176,375,North
5,9,North,South,East,West,1,3,2,3,5,1,7,1,375,374,North
4,9,North,South,East,West,1,3,2,3,5,1,7,1,374,373,West
4,8,North,South,East,West,1,3,2,3,5,1,7,1,373,372,South
4,7,North,South,East,West,1,3,2,3,5,1,7,1,372,371,South
4,6,North,South,East,West,1,3,2,3,5,1,7,1,371,370,South
4,5,North,South,East,West,1,3,2,3,5,1,7,1,370,369,South
4,4,North,South,East,West,1,3,2,3,5,1,7,1,369,368,South
4,3,North,None,East,West,1,3,2,3,5,1,7,1,368,367,South
3,3,North,None,East,West,1,3,2,3,5,1,7,1,367,566,West
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,1,4,2,4,5,9,6,6,-1,-2,South
1,16,North,South,East,None,1,5,2,4,6,9,6,6,-2,-3,South
1,15,North,South,East,None,2,5,2,4,6,9,7,6,-3,-4,South
2,15,North,South,East,West,2,5,2,5,6,10,7,6,-4,-5,East
2,14,North,None,East,West,2,5,1,5,5,10,6,6,-5,-6,South
3,14,North,None,East,West,3,5,1,5,6,10,7,6,-6,-7,East
4,14,North,None,East,West,3,5,1,5,5,10,7,6,-7,-8,East
5,14,North,None,East,West,3,6,1,4,5,9,7,6,-8,-9,East
6,14,North,None,East,West,2,6,1,4,5,9,7,6,-9,-10,East
7,14,North,None,East,West,2,6,1,5,5,8,6,6,-10,-11,East
8,14,North,South,East,West,1,6,1,5,5,9,6,6,-11,-12,East
8,13,North,South,East,None,2,6,1,6,5,8,6,6,-12,-13,South
8,12,North,South,East,West,3,6,1,6,5,7,6,6,-13,-14,South
8,11,North,South,East,None,3,6,1,7,5,6,6,6,-14,-15,South
8,10,North,South,East,None,4,6,1,6,4,6,6,7,-15,-16,South
8,9,North,South,East,None,4,7,2,6,4,7,6,6,-16,-17,South
8,8,North,South,East,None,4,8,1,6,5,7,7,6,-17,-18,South
8,7,North,South,East,None,5,8,1,7,5,8,7,6,-18,-19,South
8,6,North,South,East,West,5,9,1,8,4,8,6,6,-19,-20,South
7,6,None,None,East,West,5,9,1,7,4,8,6,7,-20,-21,West
6,6,North,None,East,West,6,9,1,8,4,8,6,7,-21,178,West
6,7,North,South,None,West,5,9,1,8,3,8,6,8,178,177,North
5,7,North,South,East,West,5,9,1,7,4,8,7,1,177,376,West
5,8,North,South,East,West,6,9,1,7,5,1,7,1,376,375,North
5,9,North,South,East,West,6,10,1,7,5,1,7,1,375,374,North
5,10,None,South,East,West,6,9,1,6,5,1,7,1,374,573,North
6,10,None,South,None,West,1,1,1,7,5,1,7,1,573,572,East
6,9,North,South,None,West,1,1,1,6,5,1,7,1,572,571,South
5,9,North,South,East,West,1,1,1,6,5,1,7,1,571,570,West
5,8,North,South,East,West,1,1,1,6,5,1,7,1,570,569,South
5,7,North,South,East,West,1,1,1,7,5,1,7,1,569,568,South
4,7,North,South,East,West,1,1,1,6,5,1,7,1,568,567,West
4,6,North,South,East,West,1,1,1,7,5,1,7,1,567,566,South
3,6,North,South,East,West,1,1,1,7,5,1,7,1,566,565,West
3,7,North,South,East,None,1,1,1,6,5,1,7,1,565,564,North
3,8,North,South,East,None,1,1,1,7,5,1,7,1,564,563,North
3,9,North,South,East,None,1,1,1,8,5,1,7,1,563,562,North
3,10,None,South,East,None,1,1,1,9,5,1,7,1,562,561,North
4,10,None,South,East,West,1,1,1,9,5,1,7,1,561,560,East
4,9,North,South,East,West,1,1,1,10,5,1,7,1,560,559,South
3,9,North,South,East,None,1,1,1,9,5,1,7,1,559,558,West
3,8,North,South,East,None,1,1,1,10,5,1,7,1,558,557,South
3,7,North,South,East,None,1,1,1,9,5,1,7,1,557,556,South
3,6,North,South,East,West,1,1,1,10,5,1,7,1,556,555,South
2,6,None,South,East,West,1,1,1,10,5,1,7,1,555,554,West
1,6,North,South,East,None,1,1,1,11,5,1,7,1,554,553,West
1,7,North,South,None,None,1,1,1,11,5,1,7,1,553,552,North
1,8,North,South,None,None,1,1,1,12,5,1,7,1,552,551,North
1,9,North,South,None,None,1,1,1,13,5,1,7,1,551,550,North
1,10,North,South,None,None,1,1,1,12,5,1,7,1,550,549,North
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,1,3,2,3,5,10,6,6,-1,-2,South
1,16,North,South,East,None,1,4,1,3,6,10,7,6,-2,-3,South
2,16,None,South,East,West,1,5,2,3,6,9,6,6,-3,-4,East
2,15,North,South,East,West,1,5,1,3,6,9,7,6,-4,-5,South
2,14,North,None,East,West,1,6,1,4,6,8,6,6,-5,-6,South
1,14,North,South,East,None,1,6,1,3,6,7,5,6,-6,-7,West
1,13,North,South,None,None,1,7,1,3,6,6,5,6,-7,-8,South
1,12,North,South,East,None,1,7,2,3,5,6,5,5,-8,-9,South
1,11,North,South,None,None,1,6,1,3,5,6,5,5,-9,-10,South
1,10,North,South,None,None,1,6,1,3,5,7,4,5,-10,-11,South
1,9,North,South,None,None,1,5,2,3,5,6,4,6,-11,-12,South
1,8,North,South,None,None,1,4,2,3,5,7,3,6,-12,-13,South
1,7,North,South,None,None,1,4,2,4,5,7,3,5,-13,-14,South
1,6,North,South,East,None,1,5,3,4,5,6,3,5,-14,185,South
1,5,North,South,East,None,1,1,4,4,6,6,2,5,185,184,South
2,5,North,South,East,West,1,1,5,4,6,7,3,5,184,383,East
3,5,North,South,East,West,1,1,5,4,6,7,7,1,383,382,East
3,4,North,South,East,West,1,1,5,4,5,7,7,1,382,381,South
4,4,North,South,East,West,1,1,5,3,5,8,7,1,381,380,East
4,3,North,None,East,West,1,1,5,4,6,8,7,1,380,379,South
5,3,North,None,East,West,1,1,4,4,5,8,7,1,379,378,East
5,4,North,South,None,West,1,1,4,3,4,8,7,1,378,377,North
4,4,North,South,East,West,1,1,3,3,5,8,7,1,377,376,West
4,3,North,None,East,West,1,1,2,3,4,8,7,1,376,375,South
3,3,North,None,East,West,1,1,2,4,4,7,7,1,375,574,West
3,4,North,South,East,West,1,1,3,1,4,8,7,1,574,573,North
3,5,North,South,East,West,1,1,3,1,3,8,7,1,573,572,North
3,6,North,South,East,West,1,1,3,1,4,8,7,1,572,571,North
3,7,North,South,East,None,1,1,3,1,4,9,7,1,571,570,North
4,7,North,South,East,West,1,1,3,1,4,9,7,1,570,569,East
4,8,North,South,East,West,1,1,3,1,4,10,7,1,569,568,North
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,2,3,1,3,6,9,6,6,-1,-2,South
1,16,North,South,East,None,1,3,1,4,6,9,6,6,-2,-3,South
1,15,North,South,East,None,1,3,1,5,5,9,6,7,-3,-4,South
1,14,North,South,East,None,2,3,1,5,5,9,6,7,-4,-5,South
1,13,North,South,None,None,3,3,1,4,4,9,6,8,-5,-6,South
1,12,North,South,East,None,3,4,1,5,4,10,5,8,-6,-7,South
2,12,None,None,East,West,3,4,2,5,4,10,5,8,-7,-8,East
3,12,None,None,East,West,3,4,1,5,4,10,4,8,-8,-9,East
4,12,None,None,East,West,3,5,1,6,5,10,4,7,-9,-10,East
5,12,None,None,East,West,2,5,1,6,6,10,3,7,-10,-11,East
6,12,None,None,East,West,2,4,1,5,5,10,3,7,-11,-12,East
7,12,None,None,East,West,2,4,2,5,5,9,3,6,-12,-13,East
8,12,North,South,East,West,3,4,2,6,6,9,3,5,-13,-14,East
8,11,North,South,East,None,3,5,2,6,6,8,2,5,-14,-15,South
8,10,North,South,East,None,2,5,2,5,6,9,2,4,-15,-16,South
8,9,North,South,East,None,2,6,2,6,6,8,2,4,-16,-17,South
8,8,North,South,East,None,2,6,2,5,6,8,1,4,-17,-18,South
8,7,North,South,East,None,2,6,2,6,6,8,1,5,-18,-19,South
8,6,North,South,East,West,2,5,2,6,6,8,2,5,-19,-20,South
7,6,None,None,East,West,1,5,3,6,6,7,3,5,-20,-21,West
6,6,North,None,East,West,1,5,4,6,6,8,2,5,-21,-22,West
5,6,North,South,East,West,1,4,4,7,6,7,1,5,-22,177,West
5,7,North,South,East,West,1,4,4,8,5,1,1,5,177,176,North
5,8,North,South,East,West,2,4,3,8,5,1,1,6,176,175,North
4,8,North,South,East,West,2,3,3,9,5,1,2,6,175,174,West
4,9,North,South,East,West,2,4,3,8,5,1,3,6,174,373,North
3,9,North,South,East,None,1,4,3,1,5,1,2,6,373,372,West
3,8,North,South,East,None,1,5,3,1,5,1,1,6,372,371,South
3,7,North,South,East,None,1,4,3,1,5,1,1,6,371,370,South
3,6,North,South,East,West,2,4,3,1,5,1,1,6,370,569,South
2,6,None,South,East,West,1,4,3,1,5,1,1,6,569,568,West
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,2,3,1,3,6,9,6,6,-1,-2,South
1,16,North,South,East,None,2,4,2,3,5,9,7,6,-2,-3,South
2,16,None,South,East,West,2,3,2,4,5,10,7,6,-3,-4,East
2,15,North,South,East,West,2,3,2,4,4,10,6,6,-4,-5,South
2,14,North,None,East,West,1,3,2,5,4,10,5,6,-5,-6,South
3,14,North,None,East,West,1,3,1,5,5,10,4,6,-6,-7,East
4,14,North,None,East,West,1,4,2,5,5,9,4,5,-7,-8,East
5,14,North,None,East,West,1,4,2,5,6,9,3,5,-8,-9,East
6,14,North,None,East,West,1,3,2,5,6,8,3,4,-9,-10,East
7,14,North,None,East,West,2,3,1,5,6,7,3,5,-10,-11,East
8,14,North,South,East,West,3,3,1,4,6,6,3,6,-11,-12,East
8,13,North,South,East,None,2,3,2,4,7,6,4,6,-12,-13,South
8,12,North,South,East,West,1,3,2,5,8,6,5,6,-13,-14,South
8,11,North,South,East,None,2,3,3,5,9,6,5,7,-14,-15,South
9,11,North,South,East,West,2,4,4,5,9,7,6,7,-15,-16,East
9,10,North,South,East,West,2,5,4,4,8,7,6,7,-16,-17,South
9,9,North,South,East,West,1,5,4,3,8,7,6,6,-17,-18,South
9,8,North,South,East,West,2,5,5,3,8,7,5,6,-18,-19,South
9,7,North,South,East,West,2,5,4,3,8,8,5,7,-19,-20,South
8,7,North,South,East,None,2,5,5,3,9,8,5,8,-20,-21,West
8,8,North,South,East,None,1,5,5,4,9,8,4,8,-21,178,North
9,8,North,South,East,West,1,5,5,3,5,1,4,8,178,177,East
9,8,North,South,East,West,1,5,5,4,5,1,5,8,177,176,East
9,8,North,South,East,West,1,6,5,3,5,1,6,8,176,175,East
9,8,North,South,East,West,1,6,4,3,5,1,6,9,175,174,East
9,9,North,South,East,West,1,6,3,3,5,1,6,8,174,173,North
8,9,North,South,East,None,2,6,3,4,5,1,6,8,173,172,West
8,8,North,South,East,None,3,6,2,4,5,1,6,9,172,171,South
8,7,North,South,East,None,2,6,2,4,5,1,6,9,171,170,South
8,6,North,South,East,West,1,6,1,4,5,1,6,8,170,169,South
7,6,None,None,East,West,1,6,1,3,5,1,6,7,169,168,West
6,6,North,None,East,West,1,6,1,3,5,1,5,7,168,167,West
6,7,North,South,None,West,1,7,2,3,5,1,5,7,167,166,North
5,7,North,South,East,West,1,8,2,4,5,1,5,6,166,165,West
5,6,North,South,East,West,1,8,1,4,5,1,4,6,165,364,South
4,6,North,South,East,West,1,7,1,3,5,1,4,7,364,363,West
4,7,North,South,East,West,1,7,1,4,5,1,7,1,363,362,North
3,7,North,South,East,None,1,6,1,5,5,1,7,1,362,361,West
3,6,North,South,East,West,1,6,1,5,5,1,7,1,361,560,South
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,2,3,3,3,4,9,6,6,-1,-2,South
1,16,North,South,East,None,1,3,4,3,3,9,6,6,-2,-3,South
2,16,None,South,East,West,2,3,3,3,3,10,6,6,-3,-4,East
2,15,North,South,East,West,1,3,3,4,4,10,6,6,-4,-5,South
2,14,North,None,East,West,1,4,4,4,5,10,6,7,-5,-6,South
3,14,North,None,East,West,1,4,4,3,5,10,6,7,-6,-7,East
4,14,North,None,East,West,1,3,4,4,6,10,5,7,-7,-8,East
5,14,North,None,East,West,1,4,4,4,5,10,5,7,-8,-9,East
6,14,North,None,East,West,2,4,4,3,5,10,5,8,-9,-10,East
7,14,North,None,East,West,2,5,4,4,6,10,5,7,-10,-11,East
8,14,North,South,East,West,1,5,4,3,6,9,4,7,-11,-12,East
8,13,North,South,East,None,1,4,4,3,6,9,4,7,-12,-13,South
8,12,North,South,East,West,1,4,3,3,5,9,4,8,-13,-14,South
8,11,North,South,East,None,2,4,3,4,5,8,4,8,-14,-15,South
8,10,North,South,East,None,2,5,2,4,5,8,3,8,-15,-16,South
8,9,North,South,East,None,2,6,1,4,4,8,3,7,-16,-17,South
8,8,North,South,East,None,2,5,2,4,5,8,3,8,-17,-18,South
8,7,North,South,East,None,2,6,2,5,5,8,3,8,-18,-19,South
8,6,North,South,East,West,3,6,2,4,5,9,3,8,-19,-20,South
7,6,None,None,East,West,3,6,2,3,5,9,3,7,-20,-21,West
6,6,North,None,East,West,3,6,1,3,4,9,3,8,-21,-22,West
5,6,North,South,East,West,3,7,1,3,4,10,3,8,-22,-23,West
5,7,North,South,East,West,3,8,1,3,4,9,4,8,-23,-24,North
5,8,North,South,East,West,3,7,1,3,5,9,4,9,-24,175,North
5,9,North,South,East,West,3,7,1,4,5,1,4,10,175,374,North
5,10,None,South,East,West,3,6,1,5,5,1,4,10,374,373,North
4,10,None,South,East,West,3,6,1,6,5,1,7,1,373,372,West
4,9,North,South,East,West,3,5,1,7,5,1,7,1,372,371,South
4,8,North,South,East,West,3,6,1,7,5,1,7,1,371,370,South
4,7,North,South,East,West,3,7,1,7,5,1,7,1,370,569,South
3,7,North,South,East,None,1,1,1,6,5,1,7,1,569,568,West
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,1,3,3,3,5,9,6,6,-1,-2,South
1,16,North,South,East,None,2,3,4,3,5,9,6,6,-2,-3,South
2,16,None,South,East,West,3,3,4,3,4,9,6,6,-3,-4,East
2,15,North,South,East,West,4,3,5,3,5,9,6,6,-4,-5,South
2,14,North,None,East,West,4,4,5,3,4,9,6,7,-5,-6,South
3,14,North,None,East,West,5,4,6,3,4,9,6,6,-6,-7,East
4,14,North,None,East,West,5,5,7,3,4,10,7,6,-7,-8,East
5,14,North,None,East,West,5,5,7,3,4,9,7,6,-8,-9,East
6,14,North,None,East,West,5,5,6,3,5,9,7,6,-9,-10,East
7,14,North,None,East,West,4,5,5,3,5,8,6,6,-10,-11,East
8,14,North,South,East,West,3,5,6,3,5,8,5,6,-11,-12,East
8,13,North,South,East,None,2,5,6,3,5,9,5,6,-12,-13,South
8,12,North,South,East,West,1,5,7,3,4,9,5,6,-13,-14,South
8,11,North,South,East,None,1,4,8,3,4,8,5,5,-14,-15,South
8,10,North,South,East,None,1,3,8,4,5,8,4,5,-15,-16,South
8,9,North,South,East,None,1,3,8,3,6,8,4,5,-16,-17,South
8,8,North,South,East,None,1,4,9,3,6,9,3,5,-17,-18,South
8,7,North,South,East,None,1,5,10,3,5,9,4,5,-18,-19,South
8,6,North,South,East,West,2,5,11,3,5,9,5,5,-19,-20,South
8,5,North,South,East,None,1,5,10,3,5,8,5,4,-20,-21,South
9,5,North,South,East,West,2,5,10,4,6,8,4,4,-21,178,East
9,4,North,South,East,West,3,5,3,1,6,8,4,5,178,177,South
8,4,North,South,East,None,2,5,3,1,6,8,5,5,177,176,West
8,5,North,South,East,None,1,5,3,1,6,9,5,5,176,175,North
8,6,North,South,East,West,2,5,3,1,6,9,5,4,175,174,North
7,6,None,None,East,West,2,5,3,1,6,8,5,5,174,173,West
6,6,North,None,East,West,1,5,3,1,5,8,4,5,173,172,West
6,7,North,South,None,West,1,6,3,1,6,8,3,5,172,371,North
6,8,North,South,None,West,1,5,3,1,5,1,3,5,371,370,North
5,8,North,South,East,West,1,6,3,1,5,1,4,5,370,369,West
5,7,North,South,East,West,1,7,3,1,5,1,5,5,369,368,South
5,6,North,South,East,West,1,7,3,1,5,1,5,4,368,367,South
5,5,North,South,None,West,1,7,3,1,5,1,5,4,367,366,South
4,5,North,South,East,West,1,7,3,1,5,1,4,4,366,365,West
4,4,North,South,East,West,1,7,3,1,5,1,3,4,365,564,South
3,4,North,South,East,West,1,7,3,1,5,1,7,1,564,563,West
3,5,North,South,East,West,1,6,3,1,5,1,7,1,563,562,North
3,6,North,South,East,West,1,6,3,1,5,1,7,1,562,561,North
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,1,4,1,3,4,9,6,6,-1,-2,South
1,16,North,South,East,None,2,4,1,4,3,9,5,6,-2,-3,South
2,16,None,South,East,West,3,4,1,5,3,9,5,6,-3,-4,East
2,15,North,South,East,West,3,3,1,4,3,9,5,5,-4,-5,South
2,14,North,None,East,West,4,3,1,5,3,9,5,6,-5,-6,South
3,14,North,None,East,West,3,3,1,5,3,10,6,6,-6,-7,East
4,14,North,None,East,West,2,3,1,4,4,10,5,6,-7,-8,East
5,14,North,None,East,West,3,3,1,3,4,9,5,5,-8,-9,East
6,14,North,None,East,West,4,3,1,4,4,10,5,5,-9,-10,East
7,14,North,None,East,West,4,4,1,5,5,10,4,5,-10,-11,East
8,14,North,South,East,West,4,3,1,6,6,10,4,4,-11,-12,East
8,13,North,South,East,None,4,3,1,6,6,9,4,3,-12,-13,South
8,12,North,South,East,West,5,3,2,6,6,10,5,3,-13,-14,South
8,11,North,South,East,None,5,3,2,5,6,10,6,3,-14,-15,South
8,10,North,South,East,None,4,3,2,4,5,10,5,3,-15,-16,South
8,9,North,South,East,None,3,3,2,4,6,10,5,4,-16,-17,South
8,8,North,South,East,None,3,4,3,4,5,10,5,5,-17,-18,South
8,7,North,South,East,None,3,3,4,4,5,10,5,6,-18,-19,South
8,6,North,South,East,West,4,3,3,4,5,10,5,5,-19,-20,South
8,5,North,South,East,None,4,3,3,5,5,9,5,4,-20,-21,South
8,4,North,South,East,None,5,3,3,6,5,10,5,4,-21,-22,South
8,3,North,None,East,West,4,3,2,6,5,9,4,4,-22,-23,South
7,3,None,None,East,West,3,3,2,5,5,8,4,3,-23,-24,West
6,3,None,None,East,West,3,4,2,5,5,9,5,3,-24,175,West
5,3,North,None,East,West,3,4,2,5,6,9,7,1,175,174,West
5,4,North,South,None,West,3,4,2,4,5,9,7,1,174,173,North
4,4,North,South,East,West,3,4,2,3,5,9,7,1,173,372,West
3,4,North,South,East,West,1,1,1,3,5,9,7,1,372,371,West
3,3,North,None,East,West,1,1,1,3,5,10,7,1,371,370,South
2,3,North,None,East,West,1,1,1,4,6,10,7,1,370,369,West
2,4,North,South,East,West,1,1,1,3,5,10,7,1,369,568,North
1,4,North,South,East,None,1,1,3,1,4,10,7,1,568,567,West
1,5,North,South,East,None,1,1,3,1,4,9,7,1,567,566,North
2,5,North,South,East,West,1,1,3,1,4,10,7,1,566,565,East
2,6,None,South,East,West,1,1,3,1,4,9,7,1,565,564,North
3,6,North,South,East,West,1,1,3,1,4,8,7,1,564,563,East
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,1,4,3,3,4,9,6,6,-1,-2,South
1,16,North,South,East,None,2,4,3,3,5,9,5,6,-2,-3,South
2,16,None,South,East,West,2,3,4,3,5,8,5,7,-3,-4,East
2,15,North,South,East,West,1,3,4,4,4,8,6,7,-4,-5,South
2,14,North,None,East,West,1,3,4,3,4,8,6,8,-5,-6,South
3,14,North,None,East,West,1,4,5,3,3,8,6,9,-6,-7,East
4,14,North,None,East,West,2,4,6,3,3,8,6,10,-7,-8,East
5,14,North,None,East,West,2,5,7,3,3,7,6,10,-8,-9,East
6,14,North,None,East,West,2,4,8,3,3,8,5,10,-9,-10,East
7,14,North,None,East,West,2,4,7,3,3,7,6,10,-10,-11,East
8,14,North,South,East,West,1,4,8,3,3,8,6,10,-11,-12,East
8,13,North,South,East,None,2,4,8,4,3,8,5,10,-12,-13,South
8,12,North,South,East,West,2,5,9,4,3,9,4,10,-13,-14,South
8,11,North,South,East,None,2,6,9,3,3,10,5,10,-14,-15,South
8,10,North,South,East,None,1,6,10,3,4,10,5,10,-15,-16,South
8,9,North,South,East,None,1,6,10,3,5,10,4,10,-16,-17,South
8,8,North,South,East,None,1,6,9,3,6,10,4,9,-17,-18,South
8,7,North,South,East,None,2,6,9,3,5,10,3,9,-18,-19,South
9,7,North,South,East,West,2,5,9,4,4,10,3,10,-19,-20,East
9,6,North,South,East,West,2,4,9,3,5,10,4,10,-20,-21,South
9,5,North,South,East,West,2,5,9,4,5,10,4,9,-21,178,South
9,4,North,South,East,West,2,6,3,1,5,10,4,8,178,177,South
8,4,North,South,East,None,3,6,3,1,6,10,4,8,177,176,West
8,5,North,South,East,None,3,7,3,1,6,9,4,8,176,175,North
8,6,North,South,East,West,3,6,3,1,6,9,5,8,175,174,North
7,6,None,None,East,West,2,6,3,1,6,8,5,9,174,173,West
6,6,North,None,East,West,3,6,3,1,6,9,5,10,173,172,West
5,6,North,South,East,West,3,5,3,1,6,8,5,9,172,171,West
5,5,North,South,None,West,2,5,3,1,6,7,5,10,171,170,South
4,5,North,South,East,West,2,5,3,1,5,7,6,10,170,169,West
3,5,North,South,East,West,2,5,3,1,5,8,6,10,169,368,West
2,5,North,South,East,West,1,1,3,1,5,7,6,9,368,367,West
2,6,None,South,East,West,1,1,3,1,5,7,6,8,367,366,North
3,6,North,South,East,West,1,1,3,1,5,7,6,8,366,365,East
3,7,North,South,East,None,1,1,3,1,5,7,5,8,365,364,North
4,7,North,South,East,West,1,1,3,1,5,7,6,8,364,563,East
1,18,None,South,East,None,1,3,2,3,5,9,6,6,0,-1,Stop
1,17,North,South,None,None,1,3,2,3,5,9,6,6,-1,-2,South
1,16,North,South,East,None,1,4,2,4,6,9,7,6,-2,-3,South
1,15,North,South,East,None,1,3,1,4,6,10,7,6,-3,-4,South
2,15,North,South,East,West,2,3,1,3,6,10,8,6,-4,-5,East
2,14,North,None,East,West,3,3,1,3,6,10,9,6,-5,-6,South
3,14,North,None,East,West,4,3,2,3,6,10,9,5,-6,-7,East
4,14,North,None,East,West,5,3,2,3,6,9,8,5,-7,-8,East
5,14,North,None,East,West,6,3,2,4,6,10,8,5,-8,-9,East
6,14,North,None,East,West,5,3,3,4,5,10,8,5,-9,-10,East
7,14,North,None,East,West,5,4,3,4,5,10,8,6,-10,-11,East
8,14,North,South,East,West,5,3,2,4,4,10,8,6,-11,-12,East
8,13,North,South,East,None,4,3,1,4,3,10,7,6,-12,-13,South
8,12,North,South,East,West,4,3,1,3,4,10,6,6,-13,-14,South
8,11,North,South,East,None,5,3,2,3,4,10,6,6,-14,-15,South
8,10,North,South,East,None,5,4,1,3,4,9,5,6,-15,-16,South
8,9,North,South,East,None,5,5,2,3,4,9,5,5,-16,-17,South
8,8,North,South,East,None,5,4,3,3,4,10,5,6,-17,-18,South
8,7,North,South,East,None,4,4,2,3,3,10,5,6,-18,-19,South
8,6,North,South,East,West,4,3,1,3,4,10,6,6,-19,-20,South
7,6,None,None,East,West,4,3,1,4,5,10,6,7,-20,-21,West
6,6,North,None,East,West,5,3,1,4,5,9,6,8,-21,-22,West
6,7,North,South,None,West,4,3,1,5,5,10,5,8,-22,-23,North
5,7,North,South,East,West,5,3,1,6,5,9,5,9,-23,176,West
5,8,North,South,East,West,5,3,1,7,5,1,5,10,176,175,North
5,9,North,South,East,West,6,3,1,7,5,1,4,10,175,174,North
5,10,None,South,East,West,5,3,1,6,5,1,3,10,174,373,North
4,10,None,South,East,West,6,3,1,7,5,1,7,1,373,372,West
4,9,North,South,East,West,6,3,1,7,5,1,7,1,372,371,South
4,8,North,South,East,West,7,3,1,7,5,1,7,1,371,370,South
